X,Y,FID,Brf_Status,FID_,Field1,Stop_ID,Stop_Name,Longitude,Latitude,Municip,PATI_Prgrm,Brf_Stat_1,Routes,Bus_Ctgry,Trash17,BikeRks17,Trees17,Hydrants17,UtPoles17,LtPoles17,NewsBxs17,MailBxs17,Planters17,BlkdPath17,SeatNum17,SeatType17,SeatCond17,Stop_ID_1,Program,PATI_Prior
-7901033.44056612,5229874.88446984,5287,Other,4214,4611,7451,Summer St @ Margin St,-70.976191,42.458268,Lynn, , ,426,Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,7451,Unprogrammed,Medium
-7920278.57677345,5213449.00933226,2806,Other,6620,6004,19201,Cambridge St opp Elko St,-71.149073,42.349311,Boston, , ,"51, 57, 501",Key Bus,1,0,1,1,0,1,0,0,0,No,0, , ,19201,Unprogrammed,Low
-7888395.22745687,5235587.36758481,4507,Other,3954,3153,4796,Pleasant St @ Bubier Rd,-70.86266,42.496116,Marblehead, , ,"441, 442",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4796,Unprogrammed,Medium
-7915267.08461742,5218477.89909435,6719,Other,1728,1727,2617,Somerville Ave @ Loring St,-71.104054,42.382689,Somerville, , ,87,Local Bus,0,0,2,0,0,0,0,0,0,No,0, , ,2617,Unprogrammed,Low
-7919436.66746458,5214172.63846827,1808,Other,1502,701,1109,N Beacon St @ Saunders St,-71.14151,42.354115,Boston, , ,64,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,1109,Unprogrammed,Medium
-7926665.86651618,5210417.56825583,1579,In progress,6520,6702,81562,Walnut St @ Beacon St,-71.206451,42.329182,Newton,PATI Future,In progress,59,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,81562,Unprogrammed,High
-7910342.53298371,5206272.49970348,577,Other,1013,212,320,Dorchester Ave @ Adams St,-71.059816,42.301648,Boston, , ,18,Local Bus,0,1,2,0,0,1,0,0,0,No,0, , ,320,Unprogrammed,Low
-7914682.2120128,5199448.09181626,1512,Compliant,6176,6973,111720,Blue Hill Ave @ Hudson St,-71.0988,42.25629,Milton,PATI Complete,Compliant,716,Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,111720,PATI Phase 2,Compliant
-7917589.09787588,5220010.088538,3830,Other,691,1490,2319,Massachusetts Ave opp Rindge Ave,-71.124913,42.392855,Cambridge, , ,77,Key Bus,1,0,3,0,0,1,0,0,0,No,0, , ,2319,Unprogrammed,Low
-7902873.44042944,5223887.48866031,5452,Other,3392,3790,5774,Revere St @ Sagamore St,-70.99272,42.418574,Revere, , ,"116, 424, 455",Key Bus,0,0,0,0,1,0,0,0,0,No,0, , ,5774,Unprogrammed,Medium
-7924156.94783268,5204872.10097654,4247,Other,5090,5083,8476,Sawmill Brook Pkwy @ McCarthy Rd,-71.183913,42.292343,Newton, , ,52,Local Bus,0,0,2,0,0,0,0,0,0,No,0, , ,8476,Unprogrammed,Medium
-7911725.9002958,5225941.33507762,5685,Other,3519,3916,5962,Washington St @ Clifton St,-71.072243,42.432193,Malden, , ,132,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5962,Unprogrammed,Medium
-7892016.67313136,5235924.96018241,5837,Other,3553,3950,6118,Loring Ave @ Sumner Rd,-70.895192,42.498352,Salem, , ,455,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,6118,Unprogrammed,Medium
-7917578.41120476,5221412.57741025,6821,Other,1776,1775,2691,Broadway opp Packard Ave,-71.124817,42.402159,Somerville, , ,"89, 8993",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,2691,Unprogrammed,Medium
-7916219.08890269,5210843.25781019,1967,Other,92,891,1366,Huntington Ave @ Riverway,-71.112606,42.332009,Boston, , ,66,Key Bus,0,0,0,0,0,0,0,0,0, ,0, , ,1366,Unprogrammed,Medium
-7906065.74946693,5229587.90250877,6508,Other,4272,4669,7559,Essex St opp Vine St,-71.021397,42.456366,Saugus, , ,"429, 430",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7559,Unprogrammed,Low
-7899145.79596074,5197390.8099031,6765,Other,2408,2407,3622,Bridge St opp Evans St,-70.959234,42.24261,Weymouth, , ,"220, 222",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3622,Unprogrammed,Medium
-7914296.26733822,5210763.44897276,1935,Other,60,859,1323,Tremont St @ Columbus Ave,-71.095333,42.331479,Boston, , ,66,Key Bus,0,0,0,0,0,0,0,0,0, ,0, , ,1323,Unprogrammed,Medium
-7905517.72361375,5201187.80568469,5019,Other,1982,1981,3026,Hancock St @ Beale St,-71.016474,42.267856,Quincy, , ,210,Local Bus,2,0,1,0,0,1,0,0,0,No,0, , ,3026,Unprogrammed,Medium
-7911876.40424735,5231564.51284476,1489,In progress,5750,5349,9073,Franklin St @ Warren St,-71.073595,42.469465,Melrose,PATI Future,In progress,131,Commuter Bus,0,0,0,0,0,0,0,0,0, ,0, , ,9073,Unprogrammed,High
-7914898.17182494,5213471.15120202,1742,Other,1412,611,951,Commonwealth Ave @ Silber Way,-71.10074,42.349458,Boston, , ,57,Key Bus,0,0,2,0,0,0,0,0,0,No,0, , ,951,Unprogrammed,Low
-7911194.90632471,5228863.54569392,4773,Other,5868,5467,9204,Main St @ W Wyoming Ave,-71.067473,42.451565,Melrose, , ,"131, 137",Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,9204,Unprogrammed,Medium
-7911632.39192353,5203532.69768265,713,Other,1158,357,516,Washington St @ Burt St,-71.071403,42.283442,Boston, , ,26,Local Bus,0,0,0,0,0,1,0,0,0,No,0, , ,516,Unprogrammed,Medium
-7909360.58375542,5223827.02164128,3264,Other,2259,3457,5351,Ferry St @ Central Ave,-71.050995,42.418173,Everett, , ,104,Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,5351,Unprogrammed,Medium
-7905936.73017709,5216466.95671292,2800,Compliant,5550,5939,17095,Terminal E - Arrivals Level,-71.020238,42.369344,Boston, ,Compliant,"171, 741",Key Bus,0,0,0,0,0,0,0,0,0, ,0, , ,17095,Unprogrammed,Compliant
-7924309.23289609,5215960.86025222,6656,Other,5627,5226,8815,Main St @ Merchants Row,-71.185281,42.365985,Watertown, , ,70,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,8815,Unprogrammed,Medium
-7904687.05757345,5229609.02601524,6516,Other,4281,4678,7570,Central St @ Assembly Dr,-71.009012,42.456506,Saugus, , ,430,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7570,Unprogrammed,Medium
-7914440.98267624,5218999.65363052,6739,Other,1749,1748,2662,75 Highland Ave opp Putnam St,-71.096633,42.386151,Somerville, , ,"88, 90",Local Bus,0,0,2,0,0,0,0,0,0,No,0, , ,2662,Unprogrammed,Low
-7908561.19849203,5200502.17050381,4818,Other,3063,2261,3386,Granite Ave @ Squantum St,-71.043814,42.263298,Milton, , ,215,Local Bus,0,0,0,0,1,0,0,0,0,No,0, , ,3386,Unprogrammed,Medium
-7911556.6946698,5195767.70675574,4026,Other,3674,2873,4307,Randolph Ave @ Hilltop St,-71.070723,42.231815,Milton, , ,240,Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,4307,Unprogrammed,Medium
-7910802.17116119,5209558.86895109,473,Compliant,896,95,125,Massachusetts Ave @ Clapp St,-71.063945,42.323479,Boston, ,Compliant,"8, 16",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,125,Unprogrammed,Compliant
-7914820.58213985,5233893.09474109,6930,Other,5495,5884,15987,Main St @ William St,-71.100043,42.484893,Stoneham, , ,132,Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,15987,Unprogrammed,Medium
-7911906.79446833,5231597.86480731,1484,In progress,3515,3912,5933,Franklin St @ Woodland Ave,-71.073868,42.469686,Melrose,PATI Future,In progress,131,Commuter Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5933,Unprogrammed,High
-7927238.04869886,5208124.86559251,4332,Other,6539,6721,82039,Needham St opp Columbia Ave,-71.211591,42.313954,Newton, , ,59,Local Bus,0,1,0,0,0,0,0,0,0,No,0, , ,82039,Unprogrammed,Medium
-7900822.93540903,5238623.71924518,322,Compliant,3856,3055,4593,259 Lynnfield St,-70.9743,42.516224,Peabody,PATI Future,In progress,436,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4593,PATI Phase 2,Stop Eliminated
-7920438.43156222,5219596.94869431,3796,Other,613,1412,2185,Concord Ave @ Smith Pl,-71.150509,42.390114,Cambridge, , ,"74, 78",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,2185,Unprogrammed,Medium
-7922102.65794958,5230186.31955174,6144,Compliant,4986,4980,8254,Cambridge Rd @ NE Rehab Hospital,-71.165459,42.460332,Woburn,PATI Complete,Compliant,350,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,8254,Unprogrammed,Compliant
-7911653.87658525,5218589.42133204,2264,Other,1918,1917,2867,Bunker Hill St @ Medford St,-71.071596,42.383429,Boston, , ,"93, 8993",Local Bus,0,0,1,0,0,0,0,1,0,No,0, , ,2867,Unprogrammed,Medium
-7916308.58977329,5200182.68565223,2489,Other,4504,4088,6375,River St @ Huntington Ave,-71.11341,42.261174,Boston, , ,"24, 33",Local Bus,0,0,0,0,0,1,0,0,0,No,0, , ,6375,Unprogrammed,Medium
-7931286.40462054,5220386.91915971,853,Other,6032,6831,89608,Totten Pond Rd opp Craig Ln,-71.247958,42.395355,Waltham,PATI Future, ,61,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,89608,PATI Phase 2,Compliant
-7915323.18964078,5212845.47504149,2642,Other,5947,5546,9434,Park Dr @ Fenway Sta,-71.104558,42.345304,Boston, , ,"47, 747",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,9434,Unprogrammed,Medium
-7912540.31369044,5200352.95590032,4018,Other,3486,2801,4206,Central Ave opp Hinckley Rd,-71.079559,42.262306,Milton, , ,240,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4206,Unprogrammed,Medium
-7915127.15601749,5216575.14041377,3804,Other,631,1430,2223,Broadway @ Inman St,-71.102797,42.370062,Cambridge, , ,68,Local Bus,0,1,0,0,0,1,0,0,0,No,0, , ,2223,Unprogrammed,Low
-7916947.56365043,5221199.71855161,394,In progress,1778,1777,2693,Broadway @ Billingham St,-71.11915,42.400747,Somerville,PATI Future,In progress,"89, 8993",Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,2693,PATI Phase 2,Medium
-7904074.24377663,5197184.80551436,5936,Other,2537,2536,3846,Franklin St opp Pearl St,-71.003507,42.24124,Quincy, , ,"230, 236, 238",Local Bus,0,0,0,0,1,0,0,0,0,No,0, , ,3846,Unprogrammed,Medium
-7921318.41213694,5214902.49948205,170,In progress,1572,771,1204,Birmingham Pkwy @ Soldiers Field Rd,-71.158414,42.35896,Boston,PATI Future,In progress,64,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,1204,PATI Phase 2,Medium
-7908066.82863342,5218477.59768467,2400,Other,3359,3757,5730,Meridian St @ Condor St,-71.039373,42.382687,Boston, , ,"114, 116, 117, 116117",Key Bus,1,0,0,0,0,0,0,1,0,No,0, , ,5730,Unprogrammed,Medium
-7912788.44483542,5208757.60693056,626,Other,1065,264,392,Warren St @ Maywood St,-71.081788,42.318157,Boston, , ,"10, 14, 19, 23, 28",Key Bus,0,0,1,1,1,0,0,0,0,No,0, , ,392,Unprogrammed,Low
-7909299.246716,5187686.84541234,4950,Compliant,2780,2779,4180,Opp 641 N Main St,-71.050444,42.178043,Randolph, ,Compliant,240,Local Bus,0,0,0,0,0,0,0,0,0, ,0,Wood Bench,Worn,4180,Unprogrammed,Medium
-7924250.67884393,5195742.59932773,3251,Other,6384,6567,65618,Washington St @ Ariadne Rd,-71.184755,42.231648,Dedham, , ,34E,Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,65618,Unprogrammed,Medium
-7908571.66252417,5210727.91166908,539,Other,970,169,261,E 8th St @ G St,-71.043908,42.331243,Boston, , ,11,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,261,Unprogrammed,Medium
-7891351.2052154,5233481.46087389,1481,In progress,5432,5821,14860,Humphrey St @ Winthrop Ave,-70.889214,42.482166,Marblehead,PATI Future,In progress,"441, 442",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,14860,PATI Phase 2,High
-7904413.54558457,5219658.89591215,2458,Other,3478,3876,5893,Orient Ave @ Drumlin Rd,-71.006555,42.390525,Boston, , ,120,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5893,Unprogrammed,Medium
-7904848.80479357,5222535.14041052,5466,Other,3397,3795,5790,49 Central Ave,-71.010465,42.409605,Revere, , ,"110, 117, 411",Key Bus,1,0,0,0,0,0,0,0,0,No,0, , ,5790,Unprogrammed,Medium
-7924773.54649219,5224921.21783742,1003,Other,5061,5054,8429,Massachusetts Ave @ Drake Rd,-71.189452,42.425429,Arlington, , ,627,Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,8429,Unprogrammed,Medium
-7904220.18362906,5219895.83645901,2454,Other,3474,3872,5889,Crestway Rd @ Faywood Ave,-71.004818,42.392097,Boston, , ,120,Local Bus,0,0,0,0,0,1,0,0,0,No,0, , ,5889,Unprogrammed,Medium
-7899003.19569304,5192258.42275044,6803,Other,2522,2521,3820,Federal St @ Washington St,-70.957953,42.208469,Weymouth, , ,225,Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,3820,Unprogrammed,Medium
-7891999.86388825,5236444.50797398,5835,Other,3552,3949,6116,Loring Ave opp Raymond Rd,-70.895041,42.501793,Salem, , ,455,Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,6116,Unprogrammed,Medium
-7914274.671357,5208869.3158336,1845,Other,1543,742,1167,Washington St opp Dimock St,-71.095139,42.318899,Boston, , ,42,Local Bus,0,0,2,0,0,1,0,0,0,No,0, , ,1167,Unprogrammed,Medium
-7926889.50737318,5186957.2734818,1600,Compliant,6227,6410,49618,Washington St @ Short St,-71.20846,42.173186,Norwood,PATI Complete,Compliant,34E,Local Bus,1,0,0,0,0,0,0,0,0,No,0, , ,49618,PATI Phase 2,Compliant
-7891419.33274376,5207339.98181172,3464,Other,6199,6996,111895,Nantasket Ave from Y St to Spring St (FLAG),-70.889826,42.30874,Hull, , ,714,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,111895,Unprogrammed,Medium
-7915495.06693457,5216071.14749936,180,In progress,859,58,71,Massachusetts Ave opp Inman St,-71.106102,42.366717,Cambridge,PATI Future,In progress,1,Key Bus,0,0,1,0,0,1,0,4,0,No,0,Wood Bench,Good,71,PATI Phase 2,Medium
-7930090.05405298,5228319.5224951,3474,Other,4367,4764,7762,Worthen Rd @ Hayden Rec Ctr,-71.237211,42.447959,Lexington, , ,627,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7762,Unprogrammed,Medium
-7913232.60960368,5219385.48715952,6841,Other,1802,1801,2721,Broadway @ Cross St,-71.085778,42.388711,Somerville, , ,"89, 101, 8993",Local Bus,0,1,0,0,0,0,1,0,0,No,0,Metal Bench,Good,2721,Unprogrammed,Medium
-7909504.29721804,5217860.02942999,2754,Other,5338,5727,12862,Thirteenth St @ Fifth Ave,-71.052286,42.378589,Boston, , ,93,Local Bus,0,0,1,0,0,1,0,0,0,No,0, , ,12862,Unprogrammed,Medium
-7897770.3323325,5233771.88202457,5348,Other,6394,6577,66854,Euclid Ave @ Chase St,-70.946878,42.48409,Lynn, , ,435,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,66854,Unprogrammed,Medium
-7912281.38455486,5211072.29784978,2113,Compliant,400,1199,1791,Harrison Ave @ E Lenox St,-71.077233,42.33353,Boston, ,Compliant,"8, 47",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,1791,Unprogrammed,Compliant
-7898740.0364168,5189049.1033392,6865,Other,5367,5756,13825,561 Main St,-70.955589,42.187111,Weymouth, , ,226,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,13825,Unprogrammed,Medium
-7911428.12065792,5201879.65852068,753,Other,1206,405,572,River St @ Wichita Ter,-71.069568,42.272455,Boston, , ,"15, 24, 240",Key Bus,0,0,0,1,0,1,0,0,0,No,0, , ,572,Unprogrammed,Medium
-7904595.99822998,5199621.80819508,5041,Other,1989,1988,3034,Hancock St opp Butler Rd,-71.008194,42.257445,Quincy, , ,"210, 217, 245",Local Bus,0,0,0,0,1,0,0,0,0,No,0, , ,3034,Unprogrammed,Medium
-7924779.89170317,5218167.60291983,6665,Other,5583,5972,17711,Belmont St @ Lexington St,-71.189509,42.38063,Watertown, , ,554,Local Bus,0,0,0,0,0,0,0,0,1,No,0, , ,17711,Unprogrammed,Medium
-7895703.01806898,5190628.08276641,6014,Other,5396,5785,13857,100 Mutton Lane,-70.928307,42.19762,Weymouth, , ,222,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,13857,Unprogrammed,Medium
-7908582.2378758,5184500.09320011,5083,Compliant,3637,2836,4247,S Main St @ Darrell Dr,-71.044003,42.156825,Randolph, ,Compliant,"238, 240",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4247,Unprogrammed,Medium
-7916625.1824051,5203127.94951704,2670,Other,5988,5587,10423,American Legion Hwy @ Stella Rd,-71.116254,42.280752,Boston, , ,14,Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,10423,Unprogrammed,Medium
-7921272.21454827,5214802.62044105,169,In progress,1499,698,1102,N Beacon St @ Parsons St,-71.157999,42.358297,Boston,PATI Future,In progress,64,Local Bus,0,0,0,1,0,0,0,0,0,No,0, , ,1102,PATI Phase 2,Medium
-7899722.20828407,5239412.2613391,320,Compliant,3852,3051,4589,Centennial Dr opp Technology Dr,-70.964412,42.521445,Peabody,PATI Future,In progress,436,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4589,PATI Phase 2,Stop Eliminated
-7907624.77893548,5221392.82897176,3940,Other,3268,3666,5598,296 Washington Ave opp Jefferson Ave,-71.035402,42.402028,Chelsea, , ,111,Key Bus,1,2,2,0,0,0,0,0,0,No,0, , ,5598,Unprogrammed,Medium
-7929921.51634392,5205843.25286769,1536,In progress,6552,6734,82138,Hillside Ave @ Avery St,-71.235697,42.298796,Needham,PATI Future,In progress,59,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,82138,Unprogrammed,High
-7913232.60960368,5219385.48715952,6840,Other,1803,1802,2721,Broadway @ Cross St,-71.085778,42.388711,Somerville, , ,"89, 101, 8993",Local Bus,0,1,0,0,0,0,1,0,0,No,0,Metal Bench,Good,2721,Unprogrammed,Medium
-7914127.28435119,5200453.13399407,1510,Compliant,6954,6338,43551,Blue Hills Pkwy @ Austin St,-71.093815,42.262972,Milton,PATI Complete,Compliant,245,Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,43551,PATI Phase 2,High
-7910829.77839491,5223376.32080661,3258,Other,2099,3297,5047,Belmont St @ Main St,-71.064193,42.415184,Everett, , ,97,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5047,Unprogrammed,Medium
-7904899.56648137,5205582.43320274,5185,Other,2864,2063,3144,Huckins Ave @ Standish Rd,-71.010921,42.297063,Quincy, , ,211,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3144,Unprogrammed,Medium
-7908641.3485254,5219929.44873477,3214,Other,5446,5835,15052,Commandants Way @ Williams St,-71.044534,42.39232,Chelsea, , ,112,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,15052,Unprogrammed,Medium
-7918483.32734542,5203980.04726514,1653,Other,1307,506,798,Belgrade Ave opp Pinehurst St,-71.132946,42.286415,Boston, , ,"24, 35, 36, 37",Local Bus,0,0,1,0,0,1,0,0,0,No,0, , ,798,Unprogrammed,Low
-7918856.80423703,5197990.80437512,2550,Other,4572,4156,6516,Turtle Pond Pkwy @ Fairview Ave,-71.136301,42.2466,Boston, , ,33,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,6516,Unprogrammed,Medium
-7921385.53778989,5236427.29494753,6152,Other,5663,5262,8863,Elm St @ Monument,-71.159017,42.501679,Woburn, , ,134,Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,8863,Unprogrammed,Medium
-7916437.7203826,5217271.73444422,3781,Other,596,1395,2166,Quincy St @ Broadway opp Fogg Museum,-71.11457,42.374685,Cambridge, , ,"68, 69",Local Bus,0,0,0,1,0,0,0,1,0,No,0, , ,2166,Unprogrammed,Medium
-7910709.21938638,5229933.42865329,4782,Other,5892,5491,9229,Main St @ E Emerson St,-71.06311,42.458656,Melrose, , ,"131, 137",Local Bus,0,0,0,1,0,0,0,1,0,No,0, , ,9229,Unprogrammed,Medium
-7907247.51718118,5201749.67840311,5134,Other,2849,2048,3123,W Squantum @ Small St,-71.032013,42.271591,Quincy, , ,"211, 215, 217",Local Bus,0,0,0,0,1,0,0,0,0,No,0, , ,3123,Unprogrammed,Medium
-7921413.70162106,5222424.4762522,1026,Other,6669,6053,23531,Pleasant St @ Gould Rd,-71.15927,42.408871,Arlington, , ,67,Local Bus,0,0,2,0,1,0,0,0,0,No,0, , ,23531,Unprogrammed,Medium
-7917074.35655045,5217742.63875459,3823,Other,684,1483,2307,Massachusetts Ave @ Waterhouse St,-71.120289,42.37781,Cambridge, , ,"77, 96",Key Bus,0,0,0,0,1,0,0,0,0,No,0, , ,2307,Unprogrammed,Low
-7904713.77425124,5231060.47489701,382,In progress,4283,4680,7573,Central St opp Parker St,-71.009252,42.466125,Saugus,PATI Future,In progress,430,Local Bus,0,0,2,0,0,0,0,0,0,No,0, , ,7573,PATI Phase 2,High
-7916934.20531154,5203479.88383762,2949,Other,6438,6621,76495,515 Hyde Park Ave,-71.11903,42.283091,Boston, , ,"32, 3233",Key Bus,0,0,2,0,0,1,0,0,0,No,0, , ,76495,Unprogrammed,Medium
-7908173.4727056,5225630.1906686,5660,Other,2369,3567,5478,Broadway @ Eastern Ave,-71.040331,42.43013,Malden, , ,109,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5478,Unprogrammed,Medium
-7927724.40355413,5185241.94119309,6258,Other,6955,6339,43618,Washington St @ Chestnut St,-71.21596,42.161765,Walpole, , ,34E,Local Bus,1,0,0,0,0,0,0,0,0,No,0, , ,43618,Unprogrammed,Medium
-7919924.91475119,5205077.21898946,2150,Other,445,1244,1880,Weld St @ Parklawn Rd,-71.145896,42.293706,Boston, , ,51,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,1880,Unprogrammed,Medium
-7919650.62352588,5199199.3294859,2624,Other,5682,5281,8948,Alwin St @ Dedham Pkwy,-71.143432,42.254636,Boston, , ,33,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,8948,Unprogrammed,Medium
-7898228.6346761,5197448.10096967,6759,Other,2402,2401,3616,Bridge St @ Newton St,-70.950995,42.242991,Weymouth, , ,"220, 222",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3616,Unprogrammed,Medium
-7907224.3627271,5217705.86970262,2424,In progress,3443,3841,5851,Bennington St @ Putnam St,-71.031805,42.377566,Boston,PATI Future,In progress,120,Local Bus,0,0,0,0,0,1,0,0,0,No,0, , ,5851,Unprogrammed,Critical
-7914775.60906557,5209827.32645756,2095,Other,376,1175,1753,34 Heath St opp Bromley St,-71.099639,42.325262,Boston, , ,14,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,1753,Unprogrammed,Medium
-7907168.03506475,5210763.14780861,545,In progress,976,175,267,E 8th St @ N St,-71.031299,42.331477,Boston,PATI Future,in progress,11,Local Bus,0,0,0,0,0,1,0,2,0,No,0, , ,267,Unprogrammed,Medium
-7909534.910078,5224715.06617704,5556,Other,2323,3521,5421,Bryant St @ Harvard St,-71.052561,42.424062,Malden, , ,105,Local Bus,0,0,0,1,1,0,0,0,0,No,0, , ,5421,Unprogrammed,Medium
-7915533.13820042,5204175.36493799,2930,Other,6389,6572,66500,American Legion Hwy @ Walk Hill St,-71.106444,42.287713,Boston, , ,14,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,66500,Unprogrammed,Medium
-7895338.22409764,5224882.15876509,4082,Other,4619,4203,6627,Emerald Rd @ Pond St,-70.92503,42.42517,Nahant, , ,439,Commuter Bus,0,0,0,0,0,0,0,0,0, ,0, , ,6627,Unprogrammed,Medium
-7904622.04699083,5183425.56750506,1439,In progress,2659,2658,4006,S Franklin St @ Holbrook HS,-71.008428,42.149669,Holbrook,PATI Future,In progress,230,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4006,PATI Phase 2,High
-7911534.31945215,5228710.41342341,4728,Other,3527,3924,5982,Pleasant St @ Everett St,-71.070522,42.45055,Melrose, , ,132,Local Bus,0,0,0,0,0,0,0,0,0,Yes,0, , ,5982,Unprogrammed,Medium
-7910906.81148254,5205945.14455385,737,Other,1190,389,556,Geneva Ave @ Tonawanda St,-71.064885,42.299473,Boston, , ,"15, 17, 19",Key Bus,0,0,0,1,0,0,0,0,0,No,0, , ,556,Unprogrammed,Medium
-7911390.60598953,5235627.37681044,6229,Other,5908,5507,9248,Main St @ Franklin St,-71.069231,42.496381,Wakefield, , ,137,Local Bus,0,0,0,1,0,0,0,0,0,No,0, , ,9248,Unprogrammed,Medium
-7890621.72859223,5197839.3736189,3393,Other,6166,6963,111258,Summer St from Water St to Cushing Way (FLAG),-70.882661,42.245593,Hingham, , ,714,Local Bus,0,0,0,1,0,0,0,0,0,No,0, , ,111258,Unprogrammed,Medium
-7904718.33835036,5199873.89060741,5056,Other,1996,1995,3045,Hancock St opp Gilmore St,-71.009293,42.259121,Quincy, , ,"210, 211, 217",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3045,Unprogrammed,Low
-7909241.24926129,5211084.64599087,535,Other,966,165,256,W 7th St @ Dorchester St,-71.049923,42.333612,Boston, , ,11,Local Bus,0,0,1,0,1,1,0,0,0,No,0, , ,256,Unprogrammed,Medium
-7901756.6832978,5216941.58798742,6113,Other,6134,6932,109887,Pleasant St @ Vine Ave,-70.982688,42.372494,Winthrop, , ,713,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,109887,Unprogrammed,Medium
-7924194.35118159,5214480.39343399,1570,In progress,5716,5315,9031,400 Centre St - East,-71.184249,42.356158,Newton,PATI Future,In progress,"57, 501, 504",Key Bus,0,0,3,0,0,1,3,0,0,No,0, , ,9031,Unprogrammed,High
-7906429.43024335,5197652.15621416,5628,Other,3023,2222,3341,Copeland St @ Furnace Brook Pwky,-71.024664,42.244348,Quincy, , ,215,Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,3341,Unprogrammed,Medium
-7906209.35161005,5225643.91519396,5574,Other,4449,4033,6262,Washington Ave opp Brookdale St,-71.022687,42.430221,Revere, , ,"119, 411",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,6262,Unprogrammed,Medium
-7894855.87674404,5231321.39417772,81,Compliant,2042,3240,4915,58 Humphrey St,-70.920697,42.467854,Swampscott,PATI Future,In progress,442,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4915,PATI Phase 2,Compliant
-7915670.0611741,5200464.56579576,2487,Other,4502,4086,6373,River St @ George St,-71.107674,42.263048,Boston, , ,"24, 33",Local Bus,0,0,0,0,0,1,0,0,0,No,0, , ,6373,Unprogrammed,Medium
-7900700.15001069,5229536.30099869,3551,Other,3785,2984,4491,Western Ave @ Ida St,-70.973197,42.456024,Lynn, , ,"424, 436, 442, 450, 455",Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,4491,Unprogrammed,Medium
